,name,yieldRate,excessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,slope,intercept,std
0,2015-04-01,-0.03161139,-0.03772356,1,0,152.92,3654.29,3807.21,0.5791583495547046,1.018832583886864,0.04252256306118423
1,2015-06-01,0.04169506,0.17284591000000002,5,4,1125.04,10124.91,11249.95,0.5434315213433896,1.0326323082625288,0.04306630656354787
2,2015-07-01,-0.00760989,-0.06450435,1,0,367.21,2500.08,2867.29,0.5012409402893787,1.1264612502608555,0.03747548023813881
3,2015-09-01,0.10042602,-0.06336250999999998,2,1,367.60,5689.34,6056.94,1.1376394126328195,-0.1320667119291592,0.05132525390195041
4,2015-12-01,-0.02840282,0.03100765,2,1,367.02,6398.51,6765.53,0.3737432038203352,1.6014273879003662,0.03166324711752612
5,2016-03-01,-0.03057738,-0.08234774,1,0,366.48,3492.33,3858.81,0.0542347443818324,2.470519061742766,0.04526104708864682
6,2016-04-01,-0.00588341,-0.01954544,1,0,369.06,3631.67,4000.73,0.009448102769944455,2.6197015621593325,0.015400921409644932
7,2016-06-01,-0.02135809,-0.04076684,1,0,370.54,3650.18,4020.72,-0.0034927189707197595,2.75327386373364,0.02967361942829816
8,2016-08-01,-0.01565707,-0.017657469999999998,2,1,367.82,5341.02,5708.84,1.8249156441038723,-1.8147543829282355,0.024403966303233736
9,2017-01-01,0.04634714,0.02845082,3,2,561.40,7372.08,7933.48,1.223736444606503,-0.39550057402926336,0.018377794674449627
10,2017-02-01,0.09799626,0.049401770000000005,3,2,739.97,5591.57,6331.54,1.1773334472583183,-0.26293975869310493,0.023702000454982754
11,2017-03-01,0.00253598,-0.00989172,6,5,1245.13,11176.08,12421.21,0.5662345856545397,1.3286598768307272,0.025030292477782722
12,2017-08-01,-0.0091342,-0.01766842,1,0,367.58,1993.45,2361.03,0.9939564603490378,0.12230598196193299,0.014949552567802393
13,2017-10-01,-0.01777784,-0.00434063,1,0,150.77,3660.43,3811.20,0.7821800532462655,0.766135982239085,0.01539837671853644
14,2018-01-01,-0.01936666,0.0029071900000000005,4,3,876.58,7333.75,8210.33,0.832760287852345,0.6587022859233471,0.01794319096472579
15,2018-02-01,-0.00627041,-0.02392588,1,0,367.13,2605.49,2972.62,0.535015985349812,1.4279418617407735,0.01316399820053719
16,2018-04-01,-0.00671032,-0.008692749999999999,1,0,367.37,2251.52,2618.89,0.8539601615201766,0.6287270712765665,0.0178065348100074
17,2018-11-01,-0.00480697,1.762000000000031e-05,0,0,149.03,2249.08,2398.11,0.9444513918078199,0.4700486336429801,0.01741752972325263
18,2018-12-01,0.01672718,-0.005579339999999999,1,0,367.47,2139.55,2507.02,1.0729309752258078,0.1398723580205363,0.01680785868458455
19,2019-04-01,-0.0066388,2.573999999999979e-05,0,0,36.25,3355.68,3391.93,0.13392672901428004,2.7492165524828334,0.018175861694348077
20,2019-06-01,-0.05060797,-0.0004958899999999988,1,0,61.44,3665.49,3726.93,-0.2671996234994687,3.972480437807228,0.013810178943953068
21,2019-08-01,0.0207016,0.01840947,6,5,1117.11,13272.67,14389.78,1.230696854235144,-0.2214516836434015,0.024033882053389653
22,2019-09-01,0.03447342,-0.01012594,2,1,367.33,6033.84,6401.17,0.9125681195577808,0.7003761118437346,0.011000688503506112
23,2019-10-01,-0.00541893,2.7210000000000602e-05,0,0,111.36,2620.95,2732.31,0.6225951076308256,1.5421310120975278,0.00812233577585477
24,2019-12-01,-0.00483054,9.129999999999555e-06,0,0,147.58,2265.06,2412.64,1.0775274376777668,0.19034371301051678,0.017218770684603094
25,2020-02-01,0.13330867,0.03119034999999999,4,3,752.76,9417.07,10169.83,1.7804690004454518,-1.7973578179027783,0.03245339800700543
26,2020-03-01,-0.07860113,0.013540799999999992,5,4,902.08,10735.26,11637.34,1.5819887268923687,-1.2585767626950806,0.023520687663757527
27,2020-05-01,-0.00425747,1.3729999999999992e-05,0,0,182.74,1921.14,2103.88,1.3210079002253208,-0.5413031845391423,0.0141919426577009
28,2020-08-01,-0.00883175,-0.01219019,1,0,207.64,3661.95,3869.59,1.5053997088551458,-1.1906602407511144,0.01814769909532837
29,2020-09-01,0.11083313,0.060443340000000005,5,4,953.50,11380.01,12333.51,1.1642013012982275,-0.24433981740414623,0.020608341645288852
30,2020-10-01,-0.02533991,0.014020600000000001,8,7,1449.27,16202.62,17651.89,1.5078373581494269,-1.1977968372833416,0.026628736615960207
31,2020-11-01,-0.03449899,0.01707288,6,5,1271.88,10884.39,12156.27,1.161875758206822,-0.2324889938592669,0.021821107622473444
32,2020-12-01,-0.0166471,-0.014221340000000002,2,1,514.46,3659.23,4173.69,0.7425865811115102,0.9360905770904822,0.014691569648379315
33,2021-03-01,0.03085028,0.01581795,6,5,1253.63,11085.57,12339.20,0.6164229663395568,1.3132307406444772,0.016278033826295682
34,2021-06-01,0.00308862,0.00675888,6,5,1112.04,13540.44,14652.48,0.6717266952649013,1.1823742577751695,0.009745012869541757
35,2021-07-01,-0.01219244,0.021213290000000003,2,1,366.66,7009.65,7376.31,0.15983976520409326,2.6142188569541567,0.010708523890543904
36,2021-08-01,-0.1081087,-0.015342220000000004,4,3,708.59,9962.21,10670.80,0.15284185337380765,2.630032441857656,0.011936509650697863
37,2022-06-01,-0.02221237,0.021580520000000002,8,7,1465.93,16754.11,18220.04,0.8449849743775015,0.7361911201010756,0.012298650557086108
38,2022-07-01,-0.02030052,-0.01219,1,0,150.33,3663.95,3814.28,0.8905556022227881,0.6069157385747346,0.011087282577807714
39,2022-08-01,-0.00391337,1.668999999999976e-05,0,0,203.91,1712.77,1916.68,1.4859306709998945,-1.1121217250173636,0.017526855605748425
40,2022-10-01,0.01163943,0.01706292,6,5,1132.89,13210.97,14343.86,1.3262447309564216,-0.7210805593263814,0.02091217039169357
41,2022-11-01,0.02024845,-0.012527909999999996,2,1,548.03,3663.11,4211.14,1.1428521662794537,-0.19747873518904058,0.0186155019861518
42,2022-12-01,-0.00971017,-0.0017923800000000014,2,1,552.73,3660.13,4212.86,1.1914951680742092,-0.3321551599370523,0.01536552831519996
43,2023-01-01,0.01032999,-0.01425829,1,0,366.84,3014.43,3381.27,0.28221655815457547,2.3414076199039413,0.012206530174563019
44,2023-02-01,0.01154479,-0.01090793,2,1,502.66,3663.52,4166.18,0.7428169234066679,1.0070395436384985,0.009886809650531198
45,2023-03-01,0.02047117,-0.013170329999999997,1,0,132.72,3664.66,3797.38,0.694336904441543,1.1560544042562695,0.010295664135888616
