,name,yieldRate,excessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,slope,intercept,std
0,2002-05-01,-0.019411,-0.06202249,1,0,1249.60,6553.43,7803.03,-0.35957949649432397,2.9513451668866817,0.033756531187753715
1,2002-08-01,-0.00331174,7.0299999999998836e-06,0,0,796.13,2515.61,3311.74,-0.9514177545368976,4.431885589715733,0.031755655091230524
2,2002-09-01,0.03172511,-0.035149639999999996,1,0,1295.93,5579.63,6875.56,0.6080283483696136,0.4177816589993393,0.03964531806221081
3,2002-11-01,0.01297137,-0.03691900000000001,1,0,1274.79,6680.15,7954.94,-0.4521074652518404,3.110305729892214,0.03463178239172123
4,2003-02-01,0.13642509,0.057063569999999994,1,0,1368.12,5858.54,7226.66,0.5665424604401194,0.6768488402260792,0.02679351770868062
5,2003-06-01,-0.03907712,-0.004064100000000001,1,0,1196.94,2827.12,4024.06,2.2637585893718786,-3.8386215592169988,0.05570803683029335
6,2003-08-01,-0.00576352,1.254000000000012e-05,0,0,287.43,5476.09,5763.52,0.29354769066042685,1.7644350212847186,0.02741210557646254
7,2003-11-01,-0.03039295,-0.07256425999999999,1,0,1241.81,5851.40,7093.21,0.8176172444280599,0.39637369264473776,0.03360868948146688
8,2004-02-01,0.01389661,-0.07358975,1,0,1307.96,8198.25,9506.21,0.3030842750298324,1.9805710818775455,0.041095897569288276
9,2004-09-01,0.08205207,0.03235362000000001,1,0,501.29,7566.88,8068.17,0.39456843511764467,1.6060671918717906,0.02588862795310326
10,2004-11-01,-0.02459103,0.026861950000000002,1,0,418.45,7127.94,7546.39,0.34608223568346475,1.7790401857284674,0.021541862638656928
11,2005-02-01,0.04495209,-0.024302519999999994,1,0,1310.26,7921.84,9232.10,0.40937365276906323,1.5890308958271913,0.024938571061420063
12,2005-05-01,-0.02637534,0.04237637,1,0,1165.04,9138.47,10303.51,0.17195157444237896,2.2717594653429263,0.011911469867706163
13,2005-06-01,0.00043155,-0.011698150000000001,1,0,191.43,7458.36,7649.79,0.14173153622659362,2.3504806463747854,0.013470392086248555
14,2005-07-01,0.03165371,0.004713160000000001,1,0,52.66,7412.21,7464.87,-0.0354325567512076,2.800196581568227,0.014678091575433452
15,2005-08-01,-0.00672798,2.32500000000007e-05,0,0,87.02,6640.96,6727.98,-0.08366918746094631,2.929239116037601,0.012401435911790706
16,2005-10-01,-0.02836374,-0.018893019999999996,1,0,539.12,7317.35,7856.47,0.5735846905879995,1.208657194174632,0.01297807244203643
17,2005-11-01,0.05502621,0.02186316,1,0,1298.33,8318.18,9616.51,-0.32650697473877965,3.4662510167265665,0.014157334042883093
18,2006-06-01,-0.03198011,-0.01877653,1,0,1205.35,7969.29,9174.64,0.441905753209884,1.537689174350457,0.014579384652376149
19,2006-08-01,-0.0175283,-0.01853423,1,0,1225.02,7400.86,8625.88,0.5877835025969973,1.251108078639346,0.014001759214188898
20,2006-09-01,0.05080089,0.05294574,1,0,656.79,7535.64,8192.43,0.8764001931999008,0.5689220064576563,0.014288075412610965
21,2006-12-01,-0.03553314,-0.009227469999999998,1,0,441.83,7148.36,7590.19,0.41963164902787853,1.7632228738897489,0.033156953294225966
22,2007-02-01,0.11352976,5.949999999990685e-06,0,0,163.13,6648.93,6812.06,0.12215332032574128,2.53963752517582,0.03140072094990832
23,2007-03-01,0.03051349,3.6170000000002034e-05,0,0,451.34,4637.50,5088.84,0.41990738857263943,1.646490744159519,0.032611377726597474
24,2007-08-01,-0.00543041,4.293000000000005e-05,0,0,356.51,5073.90,5430.41,0.25585438625890955,2.2108049060290664,0.049176981571489704
25,2007-10-01,0.22166003,0.13210755000000002,1,0,1405.30,4518.24,5923.54,0.971692488420596,-0.3148775758640099,0.07742037066882923
26,2007-11-01,-0.12044171,-0.03968738999999999,1,0,615.82,6940.70,7556.52,-0.37587166403571404,4.3779200909730385,0.05802517070021918
27,2008-01-01,-0.01508561,0.01008568,1,0,932.61,7298.10,8230.71,0.769953365239511,0.21032017763645605,0.03431787164393092
28,2008-06-01,0.01795631,0.0568573,2,1,2091.95,11599.91,13691.86,0.6834588402725904,0.6720192736945441,0.06668733150439626
