,name,yieldRate,excessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,slope,intercept,std
0,2008-10-01,0.06850047,-0.07383711,1,0,1354.43,5244.50,6598.93,1.0061110897315277,-0.3529476247472467,0.10964387969208336
1,2009-03-01,0.06018281,-0.038523459999999995,2,1,1302.88,3604.57,4907.45,0.7645748759687433,-0.011765557263129677,0.03657747591819452
2,2009-06-01,-0.16589766,-0.10669123999999999,1,0,1048.43,10373.83,11422.26,-0.012384321371929463,1.4088908582278,0.047447082905086146
3,2009-08-01,0.1205185,0.13442644,3,2,2974.69,18502.50,21477.19,0.4315067542676051,0.7072339020139751,0.028978642239084484
4,2009-09-01,0.02448368,-0.0867356,3,2,1500.95,11475.54,12976.49,-0.12767781828559702,1.5738185462680088,0.024520351068672105
5,2009-10-01,0.01657929,4.080000000000056e-06,0,0,602.82,3717.13,4319.95,0.773687304942532,0.17001296433537433,0.021856692915098314
6,2009-12-01,-0.00540839,4.760000000000354e-06,0,0,360.89,5047.50,5408.39,0.3422943917913024,0.9643738753024058,0.02310029771353426
7,2010-06-01,-0.01457475,-0.0268218,1,0,1233.25,5289.26,6522.51,1.083069403096252,-0.15118272843961922,0.029242150529437134
8,2011-02-01,-0.00353124,5.189999999999969e-06,0,0,750.47,2780.77,3531.24,1.461523001109259,-1.062408699702715,0.033686781923920654
9,2011-04-01,-0.04750731,-0.04063135,1,0,818.67,7249.03,8067.70,0.9750778339891872,0.021899087133538053,0.04262761069513269
10,2011-05-01,-0.02925937,-0.01077701,1,0,387.26,7162.52,7549.78,0.2784683854605097,1.3313073803070352,0.03321101471761664
11,2011-07-01,-0.17618491,-0.0534178,1,0,1010.35,6544.08,7554.43,1.4652103907324212,-1.0865435602043705,0.042068156877592286
12,2011-11-01,-0.08608978,-0.001210990000000009,1,0,274.98,6921.30,7196.28,0.17797896391923285,1.1087489842107359,0.050106870968652024
13,2012-02-01,0.12987341,-0.02389925000000001,2,1,1350.11,3140.61,4490.72,1.2844528507053905,-0.49445761203465466,0.037977472518568055
14,2012-04-01,0.0627786,0.07498804,1,0,837.37,7381.34,8218.71,1.0985495572124795,-0.18585332721907588,0.023720313014160818
15,2012-06-01,-0.02749618,0.033306829999999996,2,1,1231.88,6289.74,7521.62,0.1937028079355958,1.2863725360057607,0.02645597214436558
16,2012-07-01,-0.08006197,-0.019335909999999998,1,0,640.67,6941.54,7582.21,0.7294461723559054,0.4782062166567602,0.026435652128358605
17,2012-08-01,0.14250758,0.020107219999999995,3,2,2288.98,7676.48,9965.46,1.2651645017851552,-0.33303593664610887,0.024480108320415243
18,2012-09-01,-0.02041109,-0.05052462,1,0,1240.10,5241.34,6481.44,1.1761808651088395,-0.2139667464888393,0.022075787246128437
19,2012-10-01,-0.05108786,-0.03792674,1,0,973.86,7089.94,8063.80,1.7525567663187984,-1.075561759948798,0.020606757707095788
20,2012-11-01,-0.07314078,-0.0076598600000000044,1,0,683.81,7052.30,7736.11,0.8269482622667775,0.39604594320325104,0.01935803570548752
21,2013-02-01,0.01450199,0.0433319,1,0,1226.23,5291.44,6517.67,1.059583237617142,-0.062372032178597436,0.024355846624256074
22,2013-03-01,0.02530258,-0.05211489,3,2,1990.66,11689.38,13680.04,1.1067643231684623,-0.13389714803949904,0.024338804923426313
23,2013-08-01,0.16749035,-0.04573441,1,0,556.79,8079.07,8635.86,0.5411556431450113,0.7517682080784618,0.02699513064183499
24,2013-09-01,0.01926361,-0.027155899999999997,3,2,2942.41,17018.72,19961.13,0.9189175964049597,0.18895877323737312,0.020442110850432616
25,2013-10-01,-0.09015895,-0.024823670000000006,1,0,776.41,6884.92,7661.33,1.0185727666788424,0.040975937477586655,0.024042802058283793
26,2013-12-01,0.03307158,0.016852580000000002,2,1,547.82,7453.22,8001.04,0.8312437827066859,0.3194998265689694,0.02739983151905819
27,2014-01-01,-0.0248939,-0.10627161,3,2,2901.38,18310.53,21211.91,0.6557693893157845,0.601449027713426,0.025210169818519645
28,2014-03-01,-0.04724141,0.020217849999999996,1,0,857.85,7069.00,7926.85,1.367260321878604,-0.47762331953507164,0.02821492830643514
29,2014-04-01,-0.02447588,-0.05155067,1,0,1241.62,5045.13,6286.75,1.2829606160692126,-0.3536022248673518,0.029266078868110845
30,2014-06-01,0.05308832,0.06280426,3,2,2415.68,18679.09,21094.77,0.9916438838243713,0.12208453744715886,0.026612092927368082
31,2014-07-01,-0.02078313,-0.01970421,3,2,514.09,7425.69,7939.78,0.7547168032294387,0.5260746386416779,0.021105551493979444
