,name,yieldRate,excessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,slope,intercept,std
0,2015-04-01,-0.03161139,-0.03772356,1,0,152.92,3654.29,3807.21,0.5791583495547046,1.018832583886864,0.04252256306118423
1,2015-06-01,0.13411019,0.21247604999999997,4,3,758.22,10124.50,10882.72,0.5434315213433896,1.0326323082625288,0.04306630656354787
2,2015-07-01,-0.00760989,-0.06450435,1,0,367.21,2500.08,2867.29,0.5012409402893787,1.1264612502608555,0.03747548023813881
3,2015-09-01,0.10971074,-0.05407778999999999,1,0,180.65,3836.68,4017.33,1.1376394126328195,-0.1320667119291592,0.05132525390195041
4,2015-12-01,-0.02840282,0.03100765,2,1,367.02,6398.51,6765.53,0.3737432038203352,1.6014273879003662,0.03166324711752612
5,2016-03-01,0.01449107,-0.07066156000000001,1,0,372.88,3493.13,3866.01,0.0542347443818324,2.470519061742766,0.04526104708864682
6,2016-04-01,-0.00588341,-0.01954544,1,0,369.06,3631.67,4000.73,0.009448102769944455,2.6197015621593325,0.015400921409644932
7,2016-06-01,-0.02135809,-0.04076684,1,0,370.54,3650.18,4020.72,-0.0034927189707197595,2.75327386373364,0.02967361942829816
8,2016-08-01,0.02226502,0.02026462,1,0,367.82,1640.28,2008.10,1.8249156441038723,-1.8147543829282355,0.024403966303233736
9,2017-01-01,0.03782137,0.01992505,2,1,193.69,3755.58,3949.27,1.223736444606503,-0.39550057402926336,0.018377794674449627
10,2017-02-01,0.09266258,0.04406809,1,0,367.63,1924.66,2292.29,1.1773334472583183,-0.26293975869310493,0.023702000454982754
11,2017-03-01,-0.02250051,-0.03492821,1,0,371.25,2540.72,2911.97,0.5662345856545397,1.3286598768307272,0.025030292477782722
12,2017-08-01,-0.0091342,-0.01766842,1,0,367.58,1993.45,2361.03,0.9939564603490378,0.12230598196193299,0.014949552567802393
13,2017-10-01,-0.01777784,-0.00434063,1,0,150.77,3660.43,3811.20,0.7821800532462655,0.766135982239085,0.01539837671853644
14,2018-01-01,0.01986436,0.02548818,1,0,150.64,3668.10,3818.74,0.832760287852345,0.6587022859233471,0.01794319096472579
15,2018-02-01,-0.00627041,-0.02392588,1,0,367.13,2605.49,2972.62,0.535015985349812,1.4279418617407735,0.01316399820053719
16,2018-04-01,-0.00671032,-0.008692749999999999,1,0,367.37,2251.52,2618.89,0.8539601615201766,0.6287270712765665,0.0178065348100074
17,2018-11-01,-0.00480697,1.762000000000031e-05,0,0,149.03,2249.08,2398.11,0.9444513918078199,0.4700486336429801,0.01741752972325263
18,2018-12-01,0.01672718,-0.005579339999999999,1,0,367.47,2139.55,2507.02,1.0729309752258078,0.1398723580205363,0.01680785868458455
19,2019-04-01,-0.0066388,2.573999999999979e-05,0,0,36.25,3355.68,3391.93,0.13392672901428004,2.7492165524828334,0.018175861694348077
20,2019-06-01,-0.05060797,-0.0004958899999999988,1,0,61.44,3665.49,3726.93,-0.2671996234994687,3.972480437807228,0.013810178943953068
21,2019-08-01,0.01832953,-0.00229971,2,1,169.76,3778.96,3948.72,1.230696854235144,-0.2214516836434015,0.024033882053389653
22,2019-09-01,0.03762081,-0.00697855,2,1,365.79,6044.60,6410.39,0.9125681195577808,0.7003761118437346,0.011000688503506112
23,2019-10-01,-0.00541893,2.7210000000000602e-05,0,0,111.36,2620.95,2732.31,0.6225951076308256,1.5421310120975278,0.00812233577585477
24,2019-12-01,-0.00483054,9.129999999999555e-06,0,0,147.58,2265.06,2412.64,1.0775274376777668,0.19034371301051678,0.017218770684603094
25,2020-02-01,0.0105637,-0.010358319999999999,3,2,372.81,5678.12,6050.93,1.7804690004454518,-1.7973578179027783,0.03245339800700543
26,2020-03-01,-0.06361503,0.01434196,4,3,563.63,7438.59,8002.22,1.5819887268923687,-1.2585767626950806,0.023520687663757527
27,2020-05-01,-0.00425747,1.3729999999999992e-05,0,0,182.74,1921.14,2103.88,1.3210079002253208,-0.5413031845391423,0.0141919426577009
28,2020-08-01,-0.00883175,-0.01219019,1,0,207.64,3661.95,3869.59,1.5053997088551458,-1.1906602407511144,0.01814769909532837
29,2020-09-01,0.10872798,0.058338190000000005,3,2,568.16,7547.02,8115.18,1.1642013012982275,-0.24433981740414623,0.020608341645288852
30,2020-10-01,-0.06055129,0.02035949,6,5,1099.19,9151.93,10251.12,1.5078373581494269,-1.1977968372833416,0.026628736615960207
31,2020-11-01,-0.05439429,-0.00901855,3,2,546.09,3743.52,4289.61,1.161875758206822,-0.2324889938592669,0.021821107622473444
32,2020-12-01,-0.0166471,-0.014221340000000002,2,1,514.46,3659.23,4173.69,0.7425865811115102,0.9360905770904822,0.014691569648379315
33,2021-03-01,0.01983283,0.004800499999999999,2,1,507.58,3658.91,4166.49,0.6164229663395568,1.3132307406444772,0.016278033826295682
34,2021-06-01,-0.00279437,0.0008758899999999998,3,2,372.23,6204.00,6576.23,0.6717266952649013,1.1823742577751695,0.009745012869541757
35,2021-07-01,-0.00918869,0.024217040000000002,1,0,369.85,3250.12,3619.97,0.15983976520409326,2.6142188569541567,0.010708523890543904
